,external_id,name,is_string,is_step,description,metadata
456,NPMDBT115:count,NPMDBT115 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
457,NPMDBT115:good,NPMDBT115 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
458,NPMDBT115:status,NPMDBT115 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
459,NPMDBT115:planned_status,NPMDBT115 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
460,NPMDBFS561:count,NPMDBFS561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
461,NPMDBFS561:good,NPMDBFS561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
462,NPMDBFS561:status,NPMDBFS561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
463,NPMDBFS561:planned_status,NPMDBFS561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
464,NPMDDS552:count,NPMDDS552 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
465,NPMDDS552:good,NPMDDS552 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
466,NPMDDS552:status,NPMDDS552 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
467,NPMDDS552:planned_status,NPMDDS552 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
468,NPMDE012:count,NPMDE012 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
469,NPMDE012:good,NPMDE012 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
470,NPMDE012:status,NPMDE012 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
471,NPMDE012:planned_status,NPMDE012 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
472,NPMDC079:count,NPMDC079 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
473,NPMDC079:good,NPMDC079 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
474,NPMDC079:status,NPMDC079 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
475,NPMDC079:planned_status,NPMDC079 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
476,NPMDD584:count,NPMDD584 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
477,NPMDD584:good,NPMDD584 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
478,NPMDD584:status,NPMDD584 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
479,NPMDD584:planned_status,NPMDD584 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
480,NPMDW541:count,NPMDW541 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
481,NPMDW541:good,NPMDW541 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
482,NPMDW541:status,NPMDW541 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
483,NPMDW541:planned_status,NPMDW541 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
484,NPMDC561:count,NPMDC561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
485,NPMDC561:good,NPMDC561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
486,NPMDC561:status,NPMDC561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
487,NPMDC561:planned_status,NPMDC561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
488,NPMZVF765:count,NPMZVF765 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
489,NPMZVF765:good,NPMZVF765 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
490,NPMZVF765:status,NPMZVF765 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
491,NPMZVF765:planned_status,NPMZVF765 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
492,NPMZSI664:count,NPMZSI664 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
493,NPMZSI664:good,NPMZSI664 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
494,NPMZSI664:status,NPMZSI664 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
495,NPMZSI664:planned_status,NPMZSI664 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
496,NPMZBT115:count,NPMZBT115 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
497,NPMZBT115:good,NPMZBT115 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
498,NPMZBT115:status,NPMZBT115 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
499,NPMZBT115:planned_status,NPMZBT115 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
500,NPMZBFS561:count,NPMZBFS561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
501,NPMZBFS561:good,NPMZBFS561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
502,NPMZBFS561:status,NPMZBFS561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
503,NPMZBFS561:planned_status,NPMZBFS561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
504,NPMZDS552:count,NPMZDS552 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
505,NPMZDS552:good,NPMZDS552 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
506,NPMZDS552:status,NPMZDS552 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
507,NPMZDS552:planned_status,NPMZDS552 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
508,NPMZE012:count,NPMZE012 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
509,NPMZE012:good,NPMZE012 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
510,NPMZE012:status,NPMZE012 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
511,NPMZE012:planned_status,NPMZE012 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
512,NPMZC079:count,NPMZC079 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
513,NPMZC079:good,NPMZC079 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
514,NPMZC079:status,NPMZC079 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
515,NPMZC079:planned_status,NPMZC079 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
516,NPMZD584:count,NPMZD584 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
517,NPMZD584:good,NPMZD584 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
518,NPMZD584:status,NPMZD584 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
519,NPMZD584:planned_status,NPMZD584 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
520,NPMZW541:count,NPMZW541 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
521,NPMZW541:good,NPMZW541 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
522,NPMZW541:status,NPMZW541 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
523,NPMZW541:planned_status,NPMZW541 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
524,NPMZC561:count,NPMZC561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Nuremberg', 'src': 'opcua', 'cycle_time': 3.0}"
525,NPMZC561:good,NPMZC561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Nuremberg', 'src': 'opcua'}"
526,NPMZC561:status,NPMZC561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Nuremberg', 'src': 'opcua'}"
527,NPMZC561:planned_status,NPMZC561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Nuremberg', 'src': 'opcua'}"
528,MPRM137:count,MPRM137 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Marseille', 'src': 'opcua', 'cycle_time': 3.0}"
529,MPRM137:good,MPRM137 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Marseille', 'src': 'opcua'}"
530,MPRM137:status,MPRM137 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Marseille', 'src': 'opcua'}"
531,MPRM137:planned_status,MPRM137 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Marseille', 'src': 'opcua'}"
532,MPFG978:count,MPFG978 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Marseille', 'src': 'opcua', 'cycle_time': 3.0}"
533,MPFG978:good,MPFG978 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Marseille', 'src': 'opcua'}"
534,MPFG978:status,MPFG978 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Marseille', 'src': 'opcua'}"
535,MPFG978:planned_status,MPFG978 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Marseille', 'src': 'opcua'}"
536,MPM1T243:count,MPM1T243 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Marseille', 'src': 'opcua', 'cycle_time': 3.0}"
537,MPM1T243:good,MPM1T243 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Marseille', 'src': 'opcua'}"
538,MPM1T243:status,MPM1T243 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Marseille', 'src': 'opcua'}"
539,MPM1T243:planned_status,MPM1T243 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Marseille', 'src': 'opcua'}"
540,MPM2T243:count,MPM2T243 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Marseille', 'src': 'opcua', 'cycle_time': 3.0}"
541,MPM2T243:good,MPM2T243 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Marseille', 'src': 'opcua'}"
542,MPM2T243:status,MPM2T243 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Marseille', 'src': 'opcua'}"
543,MPM2T243:planned_status,MPM2T243 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Marseille', 'src': 'opcua'}"
544,MPP1T241:count,MPP1T241 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Marseille', 'src': 'opcua', 'cycle_time': 3.0}"
